Date,Open,High,Low,Close,Adj Close,Volume
2017-08-11,220.0749969482422,264.07501220703125,217.5,264.07501220703125,206.558837890625,55234074
2017-08-14,286.0,287.5,264.82501220703125,271.1499938964844,212.0928497314453,19202718
2017-08-16,268.7749938964844,274.0,264.5,268.1000061035156,209.7071990966797,6482066
2017-08-17,267.3999938964844,273.4750061035156,266.1000061035156,268.7749938964844,210.2351531982422,4330378
2017-08-18,267.5,268.70001220703125,259.0,267.2250061035156,209.02273559570312,4786128
2017-08-21,268.32501220703125,269.8500061035156,260.42498779296875,262.125,205.03355407714844,2221058
2017-08-22,264.0,265.0,250.0,256.25,200.43814086914062,3039678
2017-08-23,256.7749938964844,258.95001220703125,252.52499389648438,254.3000030517578,198.91285705566406,1933098
2017-08-24,255.0,263.75,253.75,256.6000061035156,200.71188354492188,3302236
2017-08-28,257.5,260.5,254.4499969482422,255.0500030517578,199.49948120117188,1072778
2017-08-29,254.0,258.5,251.5,252.125,197.21151733398438,1629020
2017-08-30,253.25,258.45001220703125,253.25,257.42498779296875,201.35719299316406,1702072
2017-08-31,258.25,260.45001220703125,254.10000610351562,256.7250061035156,200.8096466064453,1344092
2017-09-01,257.5,269.42498779296875,256.0,265.79998779296875,207.90811157226562,4028642
2017-09-04,264.5,272.75,262.5,268.29998779296875,209.8636016845703,3053174
2017-09-05,269.5,271.8999938964844,266.75,269.6000061035156,210.88047790527344,1289926
2017-09-06,268.45001220703125,272.5,265.5,266.3999938964844,208.37742614746094,1477104
2017-09-07,267.0,268.7250061035156,265.0,266.45001220703125,208.41656494140625,798722
2017-09-08,267.29998779296875,280.54998779296875,265.5249938964844,274.45001220703125,214.6741485595703,5207140
2017-09-11,275.875,286.4750061035156,272.0,281.1000061035156,219.87571716308594,5035072
2017-09-12,289.375,289.8999938964844,278.0249938964844,279.29998779296875,218.4677734375,3695900
2017-09-13,279.2250061035156,279.2250061035156,271.1000061035156,272.0,212.7577667236328,1347888
2017-09-14,272.7250061035156,274.92498779296875,270.2749938964844,271.125,212.07330322265625,947250
2017-09-15,270.0,279.5,268.5,273.70001220703125,214.08746337890625,1875724
2017-09-18,275.95001220703125,280.4750061035156,274.5,277.04998779296875,216.70785522460938,1631174
2017-09-19,277.45001220703125,278.0,272.17498779296875,272.625,213.24661254882812,592010
2017-09-20,273.0,277.42498779296875,272.5,272.7749938964844,213.36390686035156,696186
2017-09-21,273.4750061035156,275.0,267.0,270.17498779296875,211.33021545410156,788864
2017-09-22,269.54998779296875,269.54998779296875,264.2749938964844,266.42498779296875,208.39700317382812,983660
2017-09-25,266.42498779296875,266.75,255.5,262.57501220703125,205.3855438232422,947950
2017-09-26,262.5,267.25,260.25,263.7749938964844,206.32418823242188,413424
2017-09-27,265.0,265.7749938964844,260.5,263.0,205.7179412841797,1612514
2017-09-28,264.0,264.0,258.70001220703125,260.29998779296875,203.6060333251953,588352
2017-09-29,261.95001220703125,265.79998779296875,259.07501220703125,260.0,203.37136840820312,575670
2017-10-03,263.0,264.0,259.625,260.04998779296875,203.41046142578125,492208
2017-10-04,261.0,264.45001220703125,259.6000061035156,260.04998779296875,203.41046142578125,1546774
2017-10-05,260.8500061035156,263.0,258.92498779296875,259.2749938964844,202.8042449951172,596762
2017-10-06,260.29998779296875,262.32501220703125,259.0,259.3500061035156,202.86294555664062,534704
2017-10-09,260.0,262.42498779296875,257.5,258.04998779296875,201.84605407714844,598072
2017-10-10,258.9750061035156,293.1000061035156,258.5,286.125,223.80628967285156,13293500
2017-10-11,290.0,296.0,276.8500061035156,281.7250061035156,220.36459350585938,9364768
2017-10-12,283.45001220703125,287.3500061035156,281.70001220703125,283.92498779296875,222.08543395996094,1850750
2017-10-13,285.45001220703125,291.3999938964844,281.0249938964844,286.5249938964844,224.11911010742188,2495866
2017-10-16,288.3999938964844,288.8500061035156,282.5,284.7250061035156,222.7112274169922,994242
2017-10-17,284.95001220703125,288.17498779296875,281.5,283.95001220703125,222.10498046875,1163282
2017-10-18,284.20001220703125,287.95001220703125,280.0249938964844,283.6000061035156,221.83123779296875,961200
2017-10-19,284.0,286.17498779296875,283.0,284.1499938964844,222.2614288330078,451546
2017-10-23,284.5,287.5,283.0,285.1000061035156,223.00453186035156,749578
2017-10-24,286.5,291.95001220703125,285.3500061035156,289.29998779296875,226.2897186279297,2145486
2017-10-25,291.45001220703125,293.0,284.6499938964844,285.4750061035156,223.29786682128906,663624
2017-10-26,286.20001220703125,287.07501220703125,283.04998779296875,283.57501220703125,221.81167602539062,565870
2017-10-27,284.8999938964844,291.5,282.625,285.6499938964844,223.43475341796875,1117394
2017-10-30,286.0,290.0,285.20001220703125,287.6499938964844,224.9990997314453,734030
2017-10-31,289.0,298.8999938964844,286.5249938964844,289.8500061035156,226.719970703125,2396434
2017-11-01,291.0,293.5,287.75,289.1499938964844,226.1724090576172,696288
2017-11-02,289.75,292.0,287.0,288.0249938964844,225.29246520996094,548482
2017-11-03,288.8500061035156,290.0,287.0,287.5,224.88180541992188,403792
2017-11-06,287.2250061035156,289.8999938964844,285.5,286.3999938964844,224.02137756347656,425756
2017-11-07,288.25,288.25,281.54998779296875,283.7250061035156,221.92901611328125,753542
2017-11-08,282.5,286.0,281.45001220703125,282.875,221.26414489746094,812048
2017-11-09,282.57501220703125,285.3500061035156,281.04998779296875,281.54998779296875,220.2277069091797,640544
2017-11-10,281.6000061035156,284.70001220703125,280.70001220703125,281.7250061035156,220.36459350585938,513604
2017-11-13,280.0,280.0,273.0,274.82501220703125,214.96746826171875,717244
