Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,5762.10009765625,5840.0,5762.10009765625,5811.10009765625,5052.5537109375,815
2015-01-02,5776.0,5900.9501953125,5776.0,5836.0498046875,5074.248046875,6451
2015-01-05,5810.0,5850.5498046875,5809.9501953125,5839.7001953125,5077.4208984375,1115
2015-01-06,5830.0,5900.0,5725.2001953125,5799.35009765625,5042.337890625,3044
2015-01-07,5741.39990234375,5874.0,5741.39990234375,5845.64990234375,5082.59423828125,1105
2015-01-08,5869.25,6000.0,5850.0,5964.89990234375,5186.27783203125,103065
2015-01-09,5970.0,6190.0,5901.60009765625,6148.2001953125,5345.6513671875,6990
2015-01-12,6148.0,6148.0,6050.0,6120.0,5321.1328125,7718
2015-01-13,6090.0,6159.9501953125,6060.7998046875,6097.5,5301.568359375,1628
2015-01-14,6110.0,6265.0,6110.0,6122.9501953125,5323.69775390625,3266
2015-01-15,6125.10009765625,6170.0498046875,6081.2001953125,6096.7998046875,5300.95947265625,2026
2015-01-16,6145.75,6239.35009765625,6100.7001953125,6141.85009765625,5340.1298828125,1882
2015-01-19,6065.0,6200.0,6065.0,6122.25,5323.087890625,1474
2015-01-20,6102.5498046875,6200.0,6060.2998046875,6083.89990234375,5289.74462890625,5693
2015-01-21,6090.0498046875,6132.7998046875,6060.10009765625,6120.5,5321.56689453125,8432
2015-01-22,6125.0,6200.0,6075.0,6166.75,5361.7802734375,2371
2015-01-23,6151.5498046875,6200.0498046875,6011.89990234375,6120.7998046875,5321.828125,9467
2015-01-27,6137.2998046875,6160.0,6100.14990234375,6124.25,5324.82763671875,1495
2015-01-28,6120.0,6240.0,6081.35009765625,6189.35009765625,5381.43017578125,5058
2015-01-29,6131.5498046875,6423.9501953125,6110.0498046875,6330.25,5503.9375,11653
2015-01-30,6355.2001953125,6385.0,6240.0498046875,6263.7001953125,5446.0751953125,4362
2015-02-02,6263.7001953125,6349.9501953125,6263.7001953125,6311.4501953125,5487.59130859375,2398
2015-02-03,6338.10009765625,6355.0,6270.39990234375,6301.5,5478.9404296875,29614
2015-02-04,6278.4501953125,6300.0,6111.14990234375,6266.60009765625,5448.59619140625,4257
2015-02-05,6255.89990234375,6325.0,6223.0,6255.39990234375,5438.85791015625,10657
2015-02-06,6282.4501953125,6357.0,6206.14990234375,6323.2998046875,5497.89453125,1942
2015-02-09,6202.10009765625,6352.0,6202.10009765625,6251.4501953125,5435.42431640625,13872
2015-02-10,6237.0498046875,7319.0,6237.0498046875,6603.0,5741.08349609375,28538
2015-02-11,6645.0,6860.2998046875,6545.5498046875,6766.0498046875,5882.8505859375,6287
2015-02-12,6816.2001953125,7070.0,6802.0,6939.10009765625,6033.3115234375,6355
2015-02-13,7080.0,7138.9501953125,6856.0,6897.2001953125,5996.880859375,7841
2015-02-16,6900.0,7192.0,6750.0,7081.35009765625,6156.994140625,8510
2015-02-18,7000.10009765625,7249.0,7000.10009765625,7165.7001953125,6230.33251953125,17501
2015-02-19,7150.0498046875,7250.0,7100.0,7143.89990234375,6211.37890625,2287
2015-02-20,7178.0,7178.0,7037.9501953125,7056.9501953125,6135.77783203125,2791
2015-02-23,7097.75,7098.0,6800.5498046875,6836.9501953125,5944.49560546875,3399
2015-02-24,6898.0,6910.64990234375,6780.0,6849.7998046875,5955.66796875,6918
2015-02-25,6900.0,7050.0,6778.0498046875,6941.5,6035.3984375,9365
2015-02-26,6970.0,6970.0,6833.14990234375,6880.2998046875,5982.18701171875,2360
2015-02-27,6835.2001953125,7039.5,6822.10009765625,7003.75,6089.5224609375,14166
2015-03-02,6987.9501953125,7100.0,6942.10009765625,7043.10009765625,6123.73583984375,14012
2015-03-03,7075.0,7085.0,6975.0,7018.25,6102.12890625,2204
2015-03-04,6986.5,7098.89990234375,6986.5,7021.5,6104.95654296875,2765
2015-03-05,7041.35009765625,7098.0,6979.85009765625,6990.4501953125,6077.95849609375,1949
2015-03-09,6900.2001953125,7025.0,6900.2001953125,6990.0,6077.56787109375,1337
2015-03-10,6999.9501953125,7038.9501953125,6930.0,6976.2998046875,6065.6552734375,2257
2015-03-11,6986.5498046875,7345.0,6980.0498046875,7278.2001953125,6328.1474609375,21517
2015-03-12,7324.0,7390.0,7251.0,7293.2001953125,6341.18994140625,7612
2015-03-13,7248.0498046875,7399.0,7140.0,7194.7998046875,6255.63427734375,14900
2015-03-16,7245.0,7245.0,7091.89990234375,7163.64990234375,6228.55078125,1165
2015-03-17,7239.7998046875,7449.0,7239.7998046875,7299.4501953125,6346.62353515625,13004
2015-03-18,7379.7998046875,7439.0,7282.39990234375,7383.0,6419.26806640625,17704
2015-03-19,7399.9501953125,7400.0,7335.0498046875,7355.85009765625,6395.66162109375,3946
2015-03-20,7351.0,7379.9501953125,7310.0,7349.14990234375,6389.83642578125,5746
2015-03-23,7379.89990234375,7379.89990234375,7162.0,7215.2998046875,6273.45849609375,2291
2015-03-24,7263.2998046875,7328.0,7205.0,7249.39990234375,6303.10693359375,1874
2015-03-25,7299.89990234375,7299.89990234375,7175.0,7198.14990234375,6258.546875,11945
2015-03-26,7150.0498046875,7235.0,7110.0,7134.14990234375,6202.90087890625,1500
2015-03-27,7157.0498046875,7225.0,7033.60009765625,7158.25,6223.85546875,2275
2015-03-30,7210.0,7245.0,7162.2001953125,7209.2001953125,6268.154296875,995
2015-03-31,7294.25,7294.35009765625,7201.10009765625,7225.14990234375,6282.02294921875,885
2015-04-01,7182.5,7224.9501953125,7175.0,7188.9501953125,6250.54833984375,9393
2015-04-06,7298.2001953125,7298.2001953125,7180.0498046875,7232.0498046875,6288.0224609375,2054
2015-04-07,7242.4501953125,7242.4501953125,7112.39990234375,7162.75,6227.76708984375,2790
2015-04-08,7162.0,7230.0,7141.10009765625,7169.60009765625,6233.7236328125,4317
2015-04-09,7199.9501953125,7228.0,7128.7998046875,7160.0,6225.3779296875,3036
2015-04-10,7160.0,7188.35009765625,7136.0498046875,7149.89990234375,6216.59423828125,1921
2015-04-13,7219.0,7219.0,7105.0,7129.7998046875,6199.1181640625,765
2015-04-15,7175.0,7175.0,7080.5498046875,7118.7998046875,6189.55419921875,3408
2015-04-16,7148.60009765625,7168.0,6950.0,7147.89990234375,6214.8564453125,5322
2015-04-17,7093.2001953125,7150.0,7069.14990234375,7115.64990234375,6186.81591796875,1627
2015-04-20,7084.0,7113.14990234375,6950.0,6983.64990234375,6072.046875,16033
2015-04-21,6959.0498046875,7020.0,6950.0,6963.85009765625,6054.8310546875,7875
2015-04-22,6999.85009765625,6999.85009765625,6752.4501953125,6772.25,5888.24169921875,6765
2015-04-23,6866.85009765625,6888.85009765625,6797.0,6815.7998046875,5926.1064453125,1349
2015-04-24,6800.0,6860.0,6650.0,6675.9501953125,5804.5126953125,1538
2015-04-27,6760.0,6760.0,6312.2001953125,6462.75,5619.14111328125,3626
2015-04-28,6451.14990234375,6766.9501953125,6405.0498046875,6695.5,5821.51025390625,2133
2015-04-29,6730.0,6789.0,6520.0,6741.10009765625,5861.1572265625,1339
2015-04-30,6743.60009765625,6896.9501953125,6720.0,6859.2001953125,5963.84228515625,1274
2015-05-04,6908.0,6977.5498046875,6761.10009765625,6797.0498046875,5909.80419921875,2610
2015-05-05,6803.35009765625,6899.0,6803.2998046875,6836.7998046875,5944.365234375,1150
2015-05-06,6898.5,6978.9501953125,6532.0,6759.2998046875,5876.98193359375,4418
2015-05-07,6764.0,6880.0,6672.75,6807.35009765625,5918.7587890625,6879
2015-05-08,6826.0,6974.0,6825.0,6870.9501953125,5974.05810546875,1849
2015-05-11,7000.0,7000.0,6762.7001953125,6874.0,5976.7099609375,50540
2015-05-12,6821.9501953125,6865.2998046875,6765.0,6802.85009765625,5914.84765625,1740
2015-05-13,6770.0,6830.0,6650.0498046875,6707.89990234375,5832.2919921875,3123
2015-05-14,6700.85009765625,6840.0,6665.0,6823.2998046875,5932.6279296875,1435
2015-05-15,6752.5498046875,6873.0,6749.9501953125,6788.7998046875,5902.6298828125,16304
2015-05-18,6770.0498046875,6862.39990234375,6700.0,6721.7998046875,5844.37646484375,1188
2015-05-19,6819.0,6819.0,6626.0,6679.4501953125,5807.55517578125,3797
2015-05-20,6721.7998046875,6748.0,6600.0,6618.7001953125,5754.734375,1749
2015-05-21,6695.0,6695.0,6583.10009765625,6609.7001953125,5746.91015625,513
2015-05-22,6623.7998046875,6678.0,6591.85009765625,6651.5498046875,5783.29736328125,1173
2015-05-25,6729.9501953125,6729.9501953125,6600.0,6614.7998046875,5751.34423828125,1002
2015-05-26,6686.35009765625,6686.35009765625,6283.5498046875,6508.25,5658.70361328125,4514
2015-05-27,6508.25,6620.0,6436.75,6535.89990234375,5682.74267578125,3163
2015-05-28,6647.0,6647.0,6403.7001953125,6423.2001953125,5584.75439453125,10107
2015-05-29,6416.0,6497.9501953125,6350.0,6375.2998046875,5543.10693359375,3780
2015-06-01,6460.0,6477.5,6375.0,6431.2998046875,5591.796875,24462
2015-06-02,6437.75,6678.0,6401.0,6423.39990234375,5584.927734375,4664
2015-06-03,6435.64990234375,6550.0498046875,6384.85009765625,6471.64990234375,5626.880859375,2489
2015-06-04,6470.0,6472.4501953125,6302.0,6371.5498046875,5539.84619140625,15111
2015-06-05,6333.39990234375,6489.39990234375,6333.35009765625,6386.39990234375,5552.7578125,1737
2015-06-08,6386.4501953125,6450.0,6342.10009765625,6379.89990234375,5547.10693359375,2185
2015-06-09,6376.9501953125,6430.64990234375,6275.0498046875,6381.75,5548.71533203125,1771
2015-06-10,6330.0,6423.7001953125,6306.5,6328.25,5502.19775390625,2100
2015-06-11,6340.0,6398.0,6284.10009765625,6306.64990234375,5483.41796875,4268
2015-06-12,6375.0,6375.0,6205.0,6261.4501953125,5444.1181640625,1949
2015-06-15,6305.7001953125,6335.0,6263.0,6315.4501953125,5491.0693359375,1170
2015-06-16,6304.7001953125,6360.0,6135.35009765625,6225.64990234375,5412.99169921875,4761
2015-06-17,6274.14990234375,6336.89990234375,6236.39990234375,6322.75,5497.41552734375,17420
2015-06-18,6308.2001953125,6400.0,6308.2001953125,6360.7001953125,5530.41259765625,3758
2015-06-19,6401.0,6450.0,6326.60009765625,6389.2001953125,5555.19384765625,998
2015-06-22,6410.0,6448.7001953125,6392.64990234375,6433.5498046875,5593.7548828125,6984
2015-06-23,6440.2001953125,6529.5498046875,6410.10009765625,6498.64990234375,5650.3544921875,2066
2015-06-24,6498.64990234375,6510.0,6315.0,6408.85009765625,5572.27734375,2810
2015-06-25,6413.0,6495.2001953125,6380.0498046875,6464.5498046875,5620.70556640625,959
2015-06-26,6406.0,6618.0,6406.0,6565.5498046875,5708.5224609375,7098
2015-06-29,6532.2001953125,6532.2001953125,6458.14990234375,6512.0498046875,5662.0068359375,2088
2015-06-30,6544.0,6995.0,6495.64990234375,6835.0,5942.79931640625,5601
2015-07-01,6834.0,6988.0,6678.5,6770.39990234375,5886.6337890625,5165
2015-07-02,6793.4501953125,6856.0,6658.0,6683.2001953125,5810.81591796875,2311
2015-07-03,6700.0498046875,6776.64990234375,6535.35009765625,6592.75,5732.17236328125,1762
2015-07-06,6550.0,6621.39990234375,6501.10009765625,6566.85009765625,5709.6533203125,8269
2015-07-07,6630.0,6768.0,6521.0,6692.60009765625,5818.9892578125,3334
2015-07-08,6613.0,6743.9501953125,6551.0,6592.2001953125,5731.69384765625,1891
2015-07-09,6624.2001953125,6624.2001953125,6349.0,6515.75,5665.2236328125,1598
2015-07-10,6501.75,6568.7001953125,6374.0,6410.64990234375,5573.84375,2120
2015-07-13,6458.2998046875,6458.2998046875,6324.0,6440.2998046875,5599.62158203125,1577
2015-07-14,6466.9501953125,6488.85009765625,6401.2001953125,6425.35009765625,5586.62353515625,1351
2015-07-15,6402.0,6480.0,6325.0,6360.64990234375,5530.36962890625,2805
2015-07-16,6410.0,6487.9501953125,6397.64990234375,6434.85009765625,5594.88330078125,1346
2015-07-17,6437.5,6485.4501953125,6390.0,6429.39990234375,5590.14501953125,1645
2015-07-20,6508.0,6669.7998046875,6410.0498046875,6443.25,5602.18701171875,3514
2015-07-21,6409.7998046875,6499.0,6350.0,6362.2998046875,5531.80419921875,1799
2015-07-22,6360.0498046875,6469.7001953125,6356.4501953125,6366.25,5535.2373046875,1532
2015-07-23,6429.0,6559.4501953125,6302.2998046875,6367.9501953125,5536.716796875,8026
2015-07-24,6311.0,6353.89990234375,6272.2001953125,6295.7998046875,5473.98388671875,4725
2015-07-27,6297.14990234375,6334.9501953125,6191.2001953125,6209.64990234375,5399.080078125,21888
2015-07-28,6230.2001953125,6280.0,6111.0,6191.60009765625,5383.3857421875,23519
2015-07-29,6185.0,6299.0,6154.0,6247.7998046875,5432.24951171875,1281
2015-07-30,6299.0,6340.0,6259.0,6324.60009765625,5499.025390625,1054
2015-07-31,6335.0,6417.7001953125,6301.0,6365.9501953125,5534.97705078125,1284
2015-08-03,6413.9501953125,6465.0,6166.2001953125,6231.7998046875,5418.3388671875,5729
2015-08-04,6325.0,6369.85009765625,6200.0,6325.85009765625,5500.1123046875,3379
2015-08-05,6348.9501953125,6489.0,6325.0,6453.0498046875,5610.70751953125,3048
2015-08-06,6470.0,6540.0,6451.0,6468.9501953125,5624.5322265625,2921
2015-08-07,6485.0,6555.0,6469.9501953125,6532.5498046875,5679.83056640625,1440
2015-08-10,6549.0,6560.0,6502.0498046875,6520.10009765625,5669.00537109375,1501
2015-08-11,6500.0,6572.7001953125,6500.0,6529.2001953125,5676.91796875,1786
2015-08-12,6480.25,6569.85009765625,6376.0,6466.60009765625,5622.4892578125,1275
2015-08-13,6549.9501953125,6550.0,6352.0,6370.2001953125,5538.67333984375,2506
2015-08-14,6419.89990234375,6419.89990234375,6361.0,6365.0498046875,5534.19482421875,30504
2015-08-17,6420.0,6443.0,6249.9501953125,6298.60009765625,5476.41943359375,2852
2015-08-18,6348.0,6348.0,6282.0,6294.25,5472.63623046875,2090
2015-08-19,6300.5,6300.5,6262.5,6278.2001953125,5458.681640625,2251
2015-08-20,6325.0,6361.85009765625,6250.10009765625,6274.5498046875,5455.5078125,2505
2015-08-21,6265.0,6368.75,6117.0,6283.10009765625,5462.943359375,3667
2015-08-24,6283.10009765625,6283.10009765625,6050.0,6095.39990234375,5299.7431640625,16683
2015-08-25,6100.0,6200.0,5950.0,6042.5,5253.74951171875,11694
2015-08-26,6070.0,6070.0,5980.0,6004.10009765625,5220.361328125,2538
2015-08-27,6100.0,6123.10009765625,6000.0,6013.25,5228.3173828125,12029
2015-08-28,6099.7001953125,6109.7001953125,6030.10009765625,6045.2998046875,5256.18310546875,3475
2015-08-31,6090.0,6090.0,6035.0,6045.4501953125,5256.3134765625,1411
2015-09-01,5816.35009765625,6069.7001953125,5816.35009765625,6033.14990234375,5245.61865234375,10654
2015-09-02,6049.4501953125,6099.7001953125,5975.0,6066.7001953125,5274.78955078125,4432
2015-09-03,6125.9501953125,6248.0,6048.4501953125,6159.89990234375,5355.82373046875,2819
2015-09-04,6230.0,6230.0,5990.0,6174.4501953125,5368.474609375,2358
2015-09-07,6234.0,6234.0,5980.0,5999.2001953125,5216.1005859375,4762
2015-09-08,6000.0,6000.0,5860.0,5919.39990234375,5146.71728515625,1875
2015-09-09,6014.0,6020.10009765625,5975.14990234375,5983.4501953125,5202.40625,4114
2015-09-10,5950.0,6000.0,5901.0,5955.9501953125,5178.4970703125,2945
2015-09-11,5999.0,6009.7001953125,5921.25,5987.89990234375,5206.27587890625,1449
2015-09-14,5973.89990234375,5994.9501953125,5925.0,5952.2001953125,5175.2353515625,1346
2015-09-15,5988.0,6000.0,5900.0,5902.0,5131.58837890625,36222
2015-09-16,5965.0,5968.9501953125,5900.0,5925.35009765625,5151.890625,1526
2015-09-18,5925.35009765625,6024.7001953125,5924.0,6005.2001953125,5221.318359375,2806
2015-09-21,6050.0,6186.89990234375,5950.0,6094.0,5298.52587890625,44481
2015-09-22,6110.0498046875,6114.2998046875,5936.60009765625,6001.60009765625,5218.1875,3728
2015-09-23,6045.0,6045.0,5966.0,6035.10009765625,5247.314453125,1317
2015-09-24,6040.0,6099.85009765625,5955.0,5985.7001953125,5204.36328125,3447
2015-09-28,6038.0,6048.0,5975.0,5998.7998046875,5215.75244140625,3356
2015-09-29,6000.0,6032.10009765625,5950.14990234375,6014.9501953125,5229.794921875,781
2015-09-30,6180.0,6400.0,5950.0,6247.2998046875,5431.8154296875,8213
2015-10-01,6300.0,6362.9501953125,6200.0,6242.5498046875,5427.68603515625,1927
2015-10-05,6240.0,6324.0,6231.0,6261.25,5443.9443359375,1414
2015-10-06,6300.0,6300.0,6190.0,6237.2001953125,5423.03466796875,10684
2015-10-07,6250.0,6260.0,6103.7001953125,6152.5498046875,5349.43310546875,3348
2015-10-08,6230.0,6230.0,6125.0,6189.2998046875,5381.3857421875,861
2015-10-09,6190.0498046875,6250.0,6151.39990234375,6200.9501953125,5391.51513671875,6049
2015-10-12,6245.0,6245.0,6077.0,6095.2001953125,5299.5693359375,22242
2015-10-13,6070.10009765625,6155.0,6050.0,6087.5,5292.875,450
2015-10-14,6098.9501953125,6100.0,6066.0,6078.2001953125,5284.78857421875,817
2015-10-15,6084.7998046875,6127.89990234375,6082.0,6117.5498046875,5319.00146484375,757
2015-10-16,6128.85009765625,6195.0,6128.85009765625,6180.0,5373.30078125,812
2015-10-19,6180.0,6239.0,6120.5,6144.64990234375,5368.84375,1175
2015-10-20,6218.9501953125,6230.0,6131.0,6180.0,5399.73046875,1177
2015-10-21,6185.5498046875,6199.0,6100.0,6112.9501953125,5341.1474609375,872
2015-10-23,6160.0498046875,6200.0,6124.0,6145.35009765625,5369.45556640625,909
2015-10-26,6121.5,6200.0,6116.89990234375,6147.64990234375,5371.46533203125,12822
2015-10-27,6117.0498046875,6187.4501953125,6116.0,6146.5,5370.46044921875,595
2015-10-28,6146.0498046875,6163.9501953125,6092.0,6102.85009765625,5332.32177734375,23730
2015-10-29,6149.85009765625,6289.89990234375,6140.0,6201.35009765625,5418.38427734375,5790
2015-10-30,6260.0,6260.0,6050.0,6079.9501953125,5312.31298828125,21368
2015-11-02,6079.0,6175.0,6055.10009765625,6086.75,5318.25390625,1881
2015-11-03,6072.0,6349.39990234375,6072.0,6249.0498046875,5460.0615234375,3536
2015-11-04,6299.9501953125,6300.0,6221.4501953125,6250.2001953125,5461.06787109375,4507
2015-11-05,6296.39990234375,6297.0,6105.0498046875,6143.39990234375,5367.751953125,5168
2015-11-06,6150.0,6150.0,5912.39990234375,5938.5498046875,5188.765625,6922
2015-11-09,5926.0498046875,6076.7998046875,5620.0,5883.9501953125,5141.0595703125,31234
2015-11-10,5887.0,5887.0,5618.0,5658.0498046875,4943.6806640625,20394
2015-11-13,5800.0,5800.0,5654.0,5716.7998046875,4995.0126953125,1783
2015-11-16,5725.0,5824.0,5706.0498046875,5806.10009765625,5073.0390625,1171
2015-11-17,5837.0,5860.0498046875,5817.0498046875,5844.60009765625,5106.677734375,2069
2015-11-18,5817.75,5869.35009765625,5757.0,5808.25,5074.9169921875,819
2015-11-19,5760.10009765625,5850.0,5760.10009765625,5817.9501953125,5083.392578125,727
2015-11-20,5829.9501953125,5865.0,5790.0,5844.75,5106.80810546875,876
2015-11-23,5850.0498046875,5858.0498046875,5812.10009765625,5824.4501953125,5089.07177734375,590
2015-11-24,5825.0498046875,5929.0,5810.10009765625,5829.0498046875,5093.09130859375,2220
2015-11-26,5900.0,5900.0,5800.5,5827.89990234375,5092.08544921875,4829
2015-11-27,5828.10009765625,5869.7001953125,5800.0,5854.64990234375,5115.458984375,857
2015-11-30,5802.0,5857.0,5802.0,5850.0,5111.396484375,53231
2015-12-01,5844.9501953125,5854.0,5689.0,5727.9501953125,5004.7548828125,4020
2015-12-02,5730.14990234375,5769.89990234375,5635.0,5653.64990234375,4939.8359375,4638
2015-12-03,5655.0498046875,5694.89990234375,5615.5498046875,5627.10009765625,4916.63818359375,3277
2015-12-04,5644.85009765625,5688.0,5631.0,5655.2001953125,4941.19189453125,1084
2015-12-07,5675.0,5697.9501953125,5633.0498046875,5660.64990234375,4945.95263671875,655
