Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,73.94999694824219,76.875,73.07499694824219,75.5,70.07086181640625,64278
2015-01-02,74.75,76.0,74.30000305175781,74.5999984741211,69.23558044433594,20734
2015-01-05,74.5999984741211,76.0,74.07499694824219,74.67500305175781,69.30519104003906,27880
2015-01-06,74.67500305175781,75.5,74.0250015258789,75.07499694824219,69.67639923095703,43610
2015-01-07,74.25,75.25,74.07499694824219,75.0250015258789,69.63002014160156,38918
2015-01-08,76.0250015258789,77.875,75.9749984741211,76.9000015258789,71.37017822265625,57026
2015-01-09,77.9000015258789,84.3499984741211,76.67500305175781,79.7249984741211,73.99203491210938,344356
2015-01-12,79.69999694824219,80.7249984741211,77.7249984741211,80.0999984741211,74.3400650024414,72562
2015-01-13,80.05000305175781,81.44999694824219,79.0999984741211,80.0,74.24726867675781,62526
2015-01-14,80.0,80.44999694824219,79.0250015258789,80.0250015258789,74.27046966552734,40058
2015-01-15,79.5999984741211,81.0,79.32499694824219,80.05000305175781,74.29369354248047,27952
2015-01-16,80.9749984741211,84.0,79.5,79.9749984741211,74.22407531738281,79294
2015-01-19,79.75,80.9749984741211,79.25,80.07499694824219,74.3168716430664,44212
2015-01-20,81.0250015258789,81.0250015258789,79.4000015258789,80.05000305175781,74.29369354248047,22530
2015-01-21,79.75,80.4000015258789,79.55000305175781,80.0250015258789,74.27046966552734,42554
2015-01-22,80.0250015258789,81.0250015258789,79.0250015258789,80.0,74.24726867675781,32106
2015-01-23,80.0,82.0,79.5250015258789,80.0250015258789,74.27046966552734,33192
2015-01-27,79.125,81.0250015258789,78.67500305175781,80.6500015258789,74.85052490234375,23728
2015-01-28,80.25,80.4749984741211,78.8499984741211,80.1500015258789,74.3864974975586,27844
2015-01-29,80.0,81.125,79.17500305175781,80.17500305175781,74.4096908569336,11756
2015-01-30,80.5,80.5,79.17500305175781,80.07499694824219,74.3168716430664,13336
2015-02-02,79.17500305175781,83.69999694824219,79.17500305175781,83.0,77.03154754638672,75798
2015-02-03,82.0,84.0,80.0,80.4000015258789,74.61852264404297,63340
2015-02-04,81.25,81.25,76.5,79.875,74.1312484741211,212682
2015-02-05,79.92500305175781,79.92500305175781,77.4749984741211,78.57499694824219,72.92473602294922,37828
2015-02-06,78.9749984741211,79.25,75.0,76.0,70.53489685058594,22922
2015-02-09,75.0250015258789,75.0250015258789,71.9749984741211,74.57499694824219,69.21236419677734,156828
2015-02-10,74.0,74.5,71.4749984741211,71.7750015258789,66.61373901367188,42374
2015-02-11,71.5,72.7750015258789,70.0999984741211,72.5250015258789,67.3097915649414,65490
2015-02-12,72.25,75.1500015258789,71.0,74.17500305175781,68.84114837646484,66696
2015-02-13,73.57499694824219,75.0,72.5250015258789,73.4749984741211,68.19147491455078,8032
2015-02-16,74.42500305175781,75.44999694824219,74.42500305175781,74.94999694824219,69.56040954589844,32814
2015-02-18,75.92500305175781,75.94999694824219,74.32499694824219,74.67500305175781,69.30519104003906,10484
2015-02-19,74.5,76.67500305175781,74.0250015258789,75.57499694824219,70.14045715332031,74530
2015-02-20,75.57499694824219,76.375,73.57499694824219,74.57499694824219,69.21236419677734,24264
2015-02-23,75.57499694824219,76.57499694824219,74.5250015258789,75.5250015258789,70.09407043457031,179988
2015-02-24,76.3499984741211,76.3499984741211,74.69999694824219,75.2750015258789,69.8620376586914,74152
2015-02-25,75.5,75.5,74.30000305175781,75.375,69.954833984375,77244
2015-02-26,75.05000305175781,76.0,74.625,75.4749984741211,70.04766082763672,63604
2015-02-27,75.25,76.3499984741211,74.9749984741211,75.4000015258789,69.9780502319336,17592
2015-03-02,73.2249984741211,76.2249984741211,73.2249984741211,74.0,68.6787338256836,1079324
2015-03-03,74.94999694824219,83.4000015258789,73.75,81.07499694824219,75.2449722290039,1766322
2015-03-04,81.69999694824219,87.19999694824219,79.07499694824219,80.67500305175781,74.87372589111328,387340
2015-03-05,81.1500015258789,81.25,76.7750015258789,78.32499694824219,72.69271087646484,67454
2015-03-09,79.32499694824219,80.9000015258789,77.32499694824219,79.32499694824219,73.62080383300781,73086
2015-03-10,79.7249984741211,79.75,75.75,76.25,70.76693725585938,30308
2015-03-11,76.0250015258789,77.25,75.5,76.82499694824219,71.30057525634766,21644
2015-03-12,76.5,78.6500015258789,74.82499694824219,75.75,70.30287170410156,54374
2015-03-13,75.625,76.75,74.75,75.0999984741211,69.69963073730469,19710
2015-03-16,75.0999984741211,76.0999984741211,72.5,73.0999984741211,67.84343719482422,38450
2015-03-17,73.25,74.0999984741211,71.0999984741211,71.42500305175781,66.28889465332031,31060
2015-03-18,72.30000305175781,73.2750015258789,71.42500305175781,71.4749984741211,66.33529663085938,15898
2015-03-19,72.0,73.4749984741211,71.25,72.55000305175781,67.33299255371094,16650
2015-03-20,72.57499694824219,72.57499694824219,69.7750015258789,70.55000305175781,65.4768295288086,11760
2015-03-23,70.57499694824219,71.5,69.55000305175781,70.375,65.31439208984375,19540
2015-03-24,70.0999984741211,71.875,69.55000305175781,71.42500305175781,66.28889465332031,41094
2015-03-25,71.1500015258789,72.42500305175781,69.92500305175781,70.05000305175781,65.01277923583984,326672
2015-03-26,70.0,71.05000305175781,70.0,70.75,65.66242980957031,17534
2015-03-27,70.7750015258789,72.75,70.75,72.5,67.28659057617188,9676
2015-03-30,71.5,74.0,71.5,73.1500015258789,67.88984680175781,8408
2015-03-31,72.75,75.0,72.0250015258789,74.19999694824219,68.86434173583984,32990
2015-04-01,73.75,75.19999694824219,73.19999694824219,75.0,69.60681915283203,18950
2015-04-06,75.0,75.94999694824219,74.0250015258789,74.9749984741211,69.58362579345703,5816
2015-04-07,75.0,75.67500305175781,74.0,75.2249984741211,69.81562805175781,20582
2015-04-08,75.0,77.2249984741211,74.25,75.82499694824219,70.37248229980469,13320
2015-04-09,75.25,77.5,73.3499984741211,76.4000015258789,70.90613555908203,35208
2015-04-10,75.75,77.4000015258789,73.4000015258789,73.6500015258789,68.35389709472656,46784
2015-04-13,74.5,79.25,72.5,74.55000305175781,69.18917083740234,4742614
2015-04-15,75.0,75.5,73.6500015258789,74.67500305175781,69.30519104003906,71774
2015-04-16,74.0250015258789,75.0,72.67500305175781,73.4749984741211,68.19147491455078,51186
2015-04-17,72.82499694824219,74.4749984741211,69.4749984741211,70.75,65.66242980957031,61182
2015-04-20,70.125,72.75,68.75,71.5,66.35848236083984,104662
2015-04-21,71.5,73.0,69.55000305175781,71.875,66.70653533935547,33294
2015-04-22,72.0,73.875,70.875,71.1500015258789,66.03366088867188,24266
2015-04-23,71.4749984741211,71.75,70.17500305175781,71.07499694824219,65.96405792236328,22770
2015-04-24,70.75,71.0,70.0,70.5,65.43040466308594,39878
2015-04-27,70.75,71.42500305175781,56.974998474121094,67.4749984741211,62.6229248046875,222528
2015-04-28,66.75,68.4749984741211,66.5,68.375,63.45820617675781,7686
2015-04-29,69.25,69.375,68.0999984741211,68.875,63.92226028442383,3120
2015-04-30,69.5,70.0,67.875,69.625,64.61833190917969,12500
2015-05-04,69.25,70.5,68.625,68.7750015258789,63.829463958740234,7968
2015-05-05,68.57499694824219,69.5999984741211,66.7750015258789,66.82499694824219,62.019676208496094,9202
2015-05-06,67.6500015258789,67.6500015258789,65.82499694824219,66.4749984741211,61.69483184814453,12222
2015-05-07,66.0,66.5,64.9749984741211,65.1500015258789,60.465118408203125,19098
2015-05-08,65.9749984741211,66.1500015258789,64.1500015258789,65.32499694824219,60.62752914428711,31058
2015-05-11,65.32499694824219,66.32499694824219,64.80000305175781,65.4749984741211,60.76675033569336,154518
2015-05-12,65.0250015258789,66.5,65.0250015258789,66.375,61.60204315185547,6238
2015-05-13,65.5,66.5,63.79999923706055,64.80000305175781,60.140289306640625,16996
2015-05-14,64.5,65.5,63.79999923706055,64.375,59.74584197998047,8086
2015-05-15,64.0999984741211,65.2249984741211,63.79999923706055,64.9000015258789,60.23309326171875,40970
2015-05-18,64.5250015258789,65.0,63.900001525878906,64.5250015258789,59.88506317138672,18134
2015-05-19,64.5999984741211,65.0,63.42499923706055,63.70000076293945,59.119388580322266,15054
2015-05-20,63.5,65.69999694824219,63.0,65.07499694824219,60.395511627197266,448508
2015-05-21,65.125,67.92500305175781,65.125,67.0250015258789,62.20529556274414,23440
2015-05-22,67.5,67.5,65.19999694824219,67.44999694824219,62.599735260009766,31912
2015-05-25,67.5,67.5,66.44999694824219,66.6500015258789,61.85725784301758,14732
2015-05-26,66.5,66.6500015258789,64.67500305175781,65.42500305175781,60.7203483581543,10780
2015-05-27,64.42500305175781,66.42500305175781,64.42500305175781,66.375,61.60204315185547,12848
2015-05-28,67.375,67.375,66.25,66.44999694824219,61.6716423034668,11668
2015-05-29,66.7750015258789,66.7750015258789,66.0250015258789,66.5,61.718040466308594,2330
2015-06-01,65.5,66.5,64.375,65.375,60.67394256591797,26802
2015-06-02,65.0,65.375,63.375,63.5,58.93376922607422,15946
2015-06-03,63.54999923706055,63.54999923706055,62.0,62.5,58.00568389892578,71778
2015-06-04,62.75,64.5,62.75,63.82500076293945,59.23539352416992,30202
2015-06-05,63.25,65.3499984741211,63.04999923706055,64.25,59.62983703613281,13306
2015-06-08,64.1500015258789,64.25,62.599998474121094,62.849998474121094,58.33051681518555,10726
2015-06-09,63.0,63.70000076293945,62.5,63.224998474121094,58.67854309082031,20738
2015-06-10,63.375,64.2249984741211,62.5,62.57500076293945,58.075279235839844,11624
2015-06-11,62.54999923706055,62.849998474121094,61.79999923706055,62.474998474121094,57.98247528076172,217208
2015-06-12,62.0,63.0,61.525001525878906,62.54999923706055,58.05208206176758,9754
2015-06-15,61.625,63.54999923706055,61.0,61.54999923706055,57.123992919921875,26076
2015-06-16,61.75,61.75,59.775001525878906,60.275001525878906,55.940677642822266,10404
